Date,NAV
2021-01-03 18:30:00,20.0627
2021-01-04 18:30:00,19.6532
2021-01-05 18:30:00,19.5311
2021-01-06 18:30:00,19.5661
2021-01-07 18:30:00,20.1393
2021-01-10 18:30:00,20.3338
2021-01-11 18:30:00,20.1372
2021-01-12 18:30:00,20.0922
2021-01-13 18:30:00,20.0928
2021-01-14 18:30:00,19.9731
2021-01-17 18:30:00,19.8816
2021-01-18 18:30:00,20.0853
2021-01-19 18:30:00,20.2771
2021-01-20 18:30:00,20.6522
2021-01-21 18:30:00,20.627
2021-01-24 18:30:00,20.8513
2021-01-26 18:30:00,20.9138
2021-01-27 18:30:00,19.9901
2021-01-28 18:30:00,20.1774
2021-01-31 18:30:00,20.2294
2021-02-01 18:30:00,20.6697
2021-02-02 18:30:00,20.9539
2021-02-03 18:30:00,20.7823
2021-02-04 18:30:00,21.0056
2021-02-07 18:30:00,21.1323
2021-02-08 18:30:00,21.1316
2021-02-09 18:30:00,21.2116
2021-02-10 18:30:00,21.1595
2021-02-11 18:30:00,21.1317
2021-02-14 18:30:00,21.183
2021-02-15 18:30:00,21.347
2021-02-16 18:30:00,21.1806
2021-02-17 18:30:00,20.9926
2021-02-18 18:30:00,21.0203
2021-02-21 18:30:00,20.6703
2021-02-22 18:30:00,20.2339
2021-02-23 18:30:00,20.2937
2021-02-24 18:30:00,20.3491
2021-02-25 18:30:00,20.1416
2021-02-28 18:30:00,20.4943
2021-03-01 18:30:00,20.5203
2021-03-02 18:30:00,20.3965
2021-03-03 18:30:00,19.6432
2021-03-04 18:30:00,19.2338
2021-03-07 18:30:00,19.3678
2021-03-08 18:30:00,19.4478
2021-03-09 18:30:00,19.7959
2021-03-11 18:30:00,19.8247
2021-03-14 18:30:00,19.9411
2021-03-15 18:30:00,20.0843
2021-03-16 18:30:00,20.224
2021-03-17 18:30:00,20.1171
2021-03-18 18:30:00,19.8362
2021-03-21 18:30:00,19.8578
2021-03-22 18:30:00,20.0787
2021-03-23 18:30:00,20.1084
2021-03-24 18:30:00,19.7722
2021-03-25 18:30:00,19.7981
2021-03-29 18:30:00,20.0777
2021-03-30 18:30:00,20.0858
2021-03-31 18:30:00,20.419
2021-04-04 18:30:00,20.7424
2021-04-05 18:30:00,20.9827
2021-04-06 18:30:00,21.4219
2021-04-07 18:30:00,21.5425
2021-04-08 18:30:00,21.7407
2021-04-11 18:30:00,21.8981
2021-04-12 18:30:00,22.0692
2021-04-14 18:30:00,22.0295
2021-04-15 18:30:00,22.0506
2021-04-18 18:30:00,22.236
2021-04-19 18:30:00,22.089
2021-04-21 18:30:00,22.0659
2021-04-22 18:30:00,21.8518
2021-04-25 18:30:00,21.9461
2021-04-26 18:30:00,22.1328
2021-04-27 18:30:00,22.0791
2021-04-28 18:30:00,22.0163
2021-04-29 18:30:00,21.8921
2021-05-02 18:30:00,21.8675
2021-05-03 18:30:00,21.6998
2021-05-04 18:30:00,21.3868
2021-05-05 18:30:00,21.2023
2021-05-06 18:30:00,21.2872
2021-05-09 18:30:00,21.3176
2021-05-10 18:30:00,20.7729
2021-05-11 18:30:00,20.7172
2021-05-13 18:30:00,20.6887
2021-05-16 18:30:00,20.7555
2021-05-17 18:30:00,20.8121
2021-05-18 18:30:00,20.4566
2021-05-19 18:30:00,20.4967
2021-05-20 18:30:00,20.928
2021-05-23 18:30:00,20.8858
2021-05-24 18:30:00,21.1511
2021-05-25 18:30:00,21.1756
2021-05-26 18:30:00,21.0306
2021-05-27 18:30:00,21.0816
2021-05-30 18:30:00,21.1013
2021-05-31 18:30:00,21.1264
2021-06-01 18:30:00,21.1581
2021-06-02 18:30:00,21.0717
2021-06-03 18:30:00,20.9884
2021-06-06 18:30:00,21.2065
2021-06-07 18:30:00,21.3499
2021-06-08 18:30:00,21.2974
2021-06-09 18:30:00,21.2192
2021-06-10 18:30:00,21.6167
2021-06-13 18:30:00,21.7182
2021-06-14 18:30:00,21.9319
2021-06-15 18:30:00,21.8018
2021-06-16 18:30:00,21.6578
2021-06-17 18:30:00,22.3542
2021-06-20 18:30:00,22.1837
2021-06-21 18:30:00,22.2168
2021-06-22 18:30:00,22.3334
2021-06-23 18:30:00,22.5075
2021-06-24 18:30:00,22.5849
2021-06-27 18:30:00,22.599
2021-06-28 18:30:00,22.8202
2021-06-29 18:30:00,22.9721
2021-06-30 18:30:00,22.9826
2021-07-01 18:30:00,23.0944
2021-07-04 18:30:00,23.207
2021-07-05 18:30:00,23.165
2021-07-06 18:30:00,23.2917
2021-07-07 18:30:00,23.177
2021-07-08 18:30:00,23.2538
2021-07-11 18:30:00,23.3982
2021-07-12 18:30:00,23.4707
2021-07-13 18:30:00,23.5658
2021-07-14 18:30:00,23.468
2021-07-15 18:30:00,23.3476
2021-07-18 18:30:00,23.1255
2021-07-19 18:30:00,23.0754
2021-07-21 18:30:00,23.3533
2021-07-22 18:30:00,23.5593
2021-07-25 18:30:00,23.7247
2021-07-26 18:30:00,23.7804
2021-07-27 18:30:00,23.625
2021-07-28 18:30:00,23.6311
2021-07-29 18:30:00,23.4464
2021-08-01 18:30:00,23.6692
2021-08-02 18:30:00,23.5588
2021-08-03 18:30:00,23.6416
2021-08-04 18:30:00,23.6582
2021-08-05 18:30:00,23.8057
2021-08-08 18:30:00,23.7179
2021-08-09 18:30:00,23.8656
2021-08-10 18:30:00,23.7339
2021-08-11 18:30:00,23.6129
2021-08-12 18:30:00,23.73
2021-08-15 18:30:00,23.8469
2021-08-16 18:30:00,23.7572
2021-08-17 18:30:00,23.5084
2021-08-19 18:30:00,23.4937
2021-08-22 18:30:00,23.7943
2021-08-23 18:30:00,24.0622
2021-08-24 18:30:00,24.1749
2021-08-25 18:30:00,24.106
2021-08-26 18:30:00,24.0892
2021-08-29 18:30:00,24.064
2021-08-30 18:30:00,24.2839
2021-08-31 18:30:00,24.1852
2021-09-01 18:30:00,24.1894
2021-09-02 18:30:00,24.1619
2021-09-05 18:30:00,24.2544
2021-09-06 18:30:00,24.275
2021-09-07 18:30:00,24.3319
2021-09-08 18:30:00,24.2413
2021-09-12 18:30:00,24.0107
2021-09-13 18:30:00,24.0313
2021-09-14 18:30:00,24.0016
2021-09-15 18:30:00,23.9692
2021-09-16 18:30:00,23.9734
2021-09-19 18:30:00,23.5874
2021-09-20 18:30:00,23.3682
2021-09-21 18:30:00,23.3788
2021-09-22 18:30:00,23.6093
2021-09-23 18:30:00,23.6638
2021-09-26 18:30:00,23.7316
2021-09-27 18:30:00,23.3925
2021-09-28 18:30:00,23.2135
2021-09-29 18:30:00,23.1966
2021-09-30 18:30:00,23.004
2021-10-03 18:30:00,23.0635
2021-10-04 18:30:00,22.9027
2021-10-05 18:30:00,22.8026
2021-10-06 18:30:00,23.3877
2021-10-07 18:30:00,23.391
2021-10-10 18:30:00,23.3935
2021-10-11 18:30:00,23.4312
2021-10-12 18:30:00,23.2162
2021-10-13 18:30:00,23.554
2021-10-17 18:30:00,23.8332
2021-10-18 18:30:00,24.0465
2021-10-19 18:30:00,24.2426
2021-10-20 18:30:00,24.1852
2021-10-21 18:30:00,24.2465
2021-10-24 18:30:00,24.2697
2021-10-25 18:30:00,24.555
2021-10-26 18:30:00,24.5725
2021-10-27 18:30:00,24.62
2021-10-28 18:30:00,24.7197
2021-10-31 18:30:00,25.0484
2021-11-01 18:30:00,25.0407
2021-11-02 18:30:00,25.1043
2021-11-07 18:30:00,25.5534
2021-11-08 18:30:00,25.4883
2021-11-09 18:30:00,25.2332
2021-11-10 18:30:00,25.264
2021-11-11 18:30:00,25.1466
2021-11-14 18:30:00,25.3675
2021-11-15 18:30:00,25.3131
2021-11-16 18:30:00,25.4799
2021-11-17 18:30:00,25.3356
2021-11-21 18:30:00,25.8718
2021-11-22 18:30:00,25.5607
2021-11-23 18:30:00,25.4867
2021-11-24 18:30:00,25.7611
2021-11-25 18:30:00,25.4405
2021-11-28 18:30:00,25.4996
2021-11-29 18:30:00,25.6751
2021-11-30 18:30:00,25.7911
2021-12-01 18:30:00,25.2129
2021-12-02 18:30:00,25.2618
2021-12-05 18:30:00,24.8751
2021-12-06 18:30:00,25.4489
2021-12-07 18:30:00,25.8358
2021-12-08 18:30:00,25.8949
2021-12-09 18:30:00,25.7831
2021-12-12 18:30:00,26.0185
2021-12-13 18:30:00,25.6339
2021-12-14 18:30:00,25.4249
2021-12-15 18:30:00,26.0443
2021-12-16 18:30:00,25.2394
2021-12-19 18:30:00,24.9003
2021-12-20 18:30:00,25.025
2021-12-21 18:30:00,25.293
2021-12-22 18:30:00,25.5541
2021-12-23 18:30:00,25.714
2021-12-26 18:30:00,25.758
2021-12-27 18:30:00,26.0369
2021-12-28 18:30:00,26.1077
2021-12-29 18:30:00,25.8734
2021-12-30 18:30:00,25.7169
2022-01-02 18:30:00,25.6533
2022-01-03 18:30:00,25.9066
2022-01-04 18:30:00,25.5002
2022-01-05 18:30:00,24.7109
2022-01-06 18:30:00,24.9007
2022-01-09 18:30:00,24.5523
2022-01-10 18:30:00,24.525
2022-01-11 18:30:00,24.6741
2022-01-12 18:30:00,24.8059
2022-01-13 18:30:00,24.3625
2022-01-16 18:30:00,24.4232
2022-01-17 18:30:00,24.2579
2022-01-18 18:30:00,24.078
2022-01-19 18:30:00,23.9249
2022-01-20 18:30:00,23.1728
2022-01-23 18:30:00,22.918
2022-01-24 18:30:00,22.7191
2022-01-26 18:30:00,22.6271
2022-01-27 18:30:00,22.4932
2022-01-30 18:30:00,22.9572
2022-01-31 18:30:00,23.522
2022-02-01 18:30:00,24.038
2022-02-02 18:30:00,23.3991
2022-02-03 18:30:00,23.2176
2022-02-06 18:30:00,23.1132
2022-02-07 18:30:00,23.0528
2022-02-08 18:30:00,23.458
2022-02-09 18:30:00,23.6563
2022-02-10 18:30:00,23.231
2022-02-13 18:30:00,22.7976
2022-02-14 18:30:00,23.2685
2022-02-15 18:30:00,23.4429
2022-02-16 18:30:00,23.0627
2022-02-17 18:30:00,23.134
2022-02-20 18:30:00,22.1122
2022-02-21 18:30:00,21.7373
2022-02-22 18:30:00,21.9325
2022-02-23 18:30:00,21.0584
2022-02-24 18:30:00,22.0812
2022-02-27 18:30:00,22.2259
2022-03-01 18:30:00,22.4199
2022-03-02 18:30:00,22.5928
2022-03-03 18:30:00,22.2844
2022-03-06 18:30:00,22.0295
2022-03-07 18:30:00,22.0788
2022-03-08 18:30:00,21.9288
2022-03-09 18:30:00,21.978
2022-03-10 18:30:00,21.9636
2022-03-13 18:30:00,21.9473
2022-03-14 18:30:00,21.2898
2022-03-15 18:30:00,22.339
2022-03-16 18:30:00,22.7473
2022-03-20 18:30:00,22.9792
2022-03-21 18:30:00,23.2839
2022-03-22 18:30:00,23.7913
2022-03-23 18:30:00,23.462
2022-03-24 18:30:00,23.4029
2022-03-27 18:30:00,23.7427
2022-03-28 18:30:00,24.0957
2022-03-29 18:30:00,23.808
2022-03-30 18:30:00,23.3935
2022-03-31 18:30:00,23.4995
2022-04-03 18:30:00,23.8134
2022-04-04 18:30:00,23.2477
2022-04-05 18:30:00,22.9162
2022-04-06 18:30:00,23.0033
2022-04-07 18:30:00,22.6455
2022-04-10 18:30:00,22.1332
2022-04-11 18:30:00,22.1302
2022-04-12 18:30:00,22.1122
2022-04-17 18:30:00,22.1247
2022-04-18 18:30:00,22.6506
2022-04-19 18:30:00,22.2467
2022-04-20 18:30:00,21.8034
2022-04-21 18:30:00,21.2998
2022-04-24 18:30:00,21.6441
2022-04-25 18:30:00,20.8068
2022-04-26 18:30:00,20.803
2022-04-27 18:30:00,21.5143
2022-04-28 18:30:00,20.5413
2022-05-01 18:30:00,20.9619
2022-05-03 18:30:00,21.5747
2022-05-04 18:30:00,20.4976
2022-05-05 18:30:00,20.4087
2022-05-08 18:30:00,19.7606
2022-05-09 18:30:00,19.9606
2022-05-10 18:30:00,19.3563
2022-05-11 18:30:00,19.372
2022-05-12 18:30:00,20.0655
2022-05-15 18:30:00,19.9372
2022-05-16 18:30:00,20.3531
2022-05-17 18:30:00,19.3743
2022-05-18 18:30:00,19.3014
2022-05-19 18:30:00,19.2482
2022-05-22 18:30:00,19.5321
2022-05-23 18:30:00,19.1083
2022-05-24 18:30:00,19.4057
2022-05-25 18:30:00,19.929
2022-05-26 18:30:00,20.5811
2022-05-29 18:30:00,20.5712
2022-05-30 18:30:00,20.5453
2022-05-31 18:30:00,20.3524
2022-06-01 18:30:00,20.9264
2022-06-02 18:30:00,20.3753
2022-06-05 18:30:00,20.4543
2022-06-06 18:30:00,20.6867
2022-06-07 18:30:00,20.5005
2022-06-08 18:30:00,19.9651
2022-06-09 18:30:00,19.278
2022-06-12 18:30:00,18.4363
2022-06-13 18:30:00,18.4751
2022-06-14 18:30:00,18.9619
2022-06-15 18:30:00,18.1839
2022-06-16 18:30:00,18.4075
2022-06-19 18:30:00,18.3813
2022-06-20 18:30:00,18.8803
2022-06-21 18:30:00,18.8975
2022-06-22 18:30:00,19.1664
2022-06-23 18:30:00,19.8457
2022-06-26 18:30:00,19.7152
2022-06-27 18:30:00,19.2292
2022-06-28 18:30:00,19.2416
2022-06-29 18:30:00,19.0208
2022-06-30 18:30:00,19.1498
2022-07-03 18:30:00,19.2902
2022-07-04 18:30:00,19.5627
2022-07-05 18:30:00,19.6858
2022-07-06 18:30:00,20.0602
2022-07-07 18:30:00,20.1585
2022-07-10 18:30:00,19.7278
2022-07-11 18:30:00,19.5891
2022-07-12 18:30:00,19.6874
2022-07-13 18:30:00,19.621
2022-07-14 18:30:00,20.0247
2022-07-17 18:30:00,19.8805
2022-07-18 18:30:00,20.494
2022-07-19 18:30:00,20.8283
2022-07-20 18:30:00,21.0953
2022-07-21 18:30:00,20.7293
2022-07-24 18:30:00,20.7673
2022-07-25 18:30:00,20.1838
2022-07-26 18:30:00,21.0707
2022-07-27 18:30:00,21.201
2022-07-31 18:30:00,21.4415
2022-08-01 18:30:00,21.1839
2022-08-02 18:30:00,21.9568
2022-08-03 18:30:00,21.9946
2022-08-04 18:30:00,22.0462
2022-08-07 18:30:00,21.6553
2022-08-09 18:30:00,22.2606
2022-08-10 18:30:00,22.1756
2022-08-11 18:30:00,22.74
2022-08-15 18:30:00,22.5384
2022-08-16 18:30:00,22.4394
2022-08-17 18:30:00,22.3132
2022-08-18 18:30:00,22.157
2022-08-21 18:30:00,21.535
2022-08-22 18:30:00,21.6963
2022-08-23 18:30:00,21.3835
2022-08-24 18:30:00,21.9728
2022-08-25 18:30:00,21.0673
2022-08-28 18:30:00,21.0598
2022-08-29 18:30:00,20.4351
2022-08-31 18:30:00,20.423
2022-09-01 18:30:00,20.2361
2022-09-04 18:30:00,20.3464
2022-09-05 18:30:00,20.0751
2022-09-06 18:30:00,20.5238
2022-09-07 18:30:00,20.6207
2022-09-08 18:30:00,20.8399
2022-09-11 18:30:00,21.1444
2022-09-12 18:30:00,19.9414
2022-09-13 18:30:00,20.2087
2022-09-14 18:30:00,19.9259
2022-09-15 18:30:00,19.8059
2022-09-18 18:30:00,19.9958
2022-09-19 18:30:00,19.79
2022-09-20 18:30:00,19.4873
2022-09-21 18:30:00,19.4967
2022-09-22 18:30:00,19.2234
2022-09-25 18:30:00,19.2508
2022-09-26 18:30:00,19.2506
2022-09-27 18:30:00,19.7205
2022-09-28 18:30:00,19.1197
2022-09-29 18:30:00,18.7188
2022-10-02 18:30:00,19.4307
2022-10-03 18:30:00,19.7952
2022-10-05 18:30:00,19.7758
2022-10-06 18:30:00,19.0216
2022-10-09 18:30:00,18.8688
2022-10-10 18:30:00,18.5926
2022-10-11 18:30:00,18.5942
2022-10-12 18:30:00,19.0075
2022-10-13 18:30:00,18.4178
2022-10-16 18:30:00,19.0226
2022-10-17 18:30:00,19.2318
2022-10-18 18:30:00,19.3121
2022-10-19 18:30:00,19.1252
2022-10-20 18:30:00,19.8341
2022-10-24 18:30:00,19.6878
2022-10-26 18:30:00,19.3188
2022-10-27 18:30:00,19.9217
2022-10-30 18:30:00,19.8245
2022-10-31 18:30:00,19.5345
2022-11-01 18:30:00,18.8923
2022-11-02 18:30:00,18.5552
2022-11-03 18:30:00,18.8899
2022-11-06 18:30:00,19.001
2022-11-08 18:30:00,18.4203
2022-11-09 18:30:00,19.8661
2022-11-10 18:30:00,19.9995
2022-11-13 18:30:00,19.8404
2022-11-14 18:30:00,19.9563
2022-11-15 18:30:00,19.9154
2022-11-16 18:30:00,19.9198
2022-11-17 18:30:00,20.0506
2022-11-20 18:30:00,19.9324
2022-11-21 18:30:00,20.0529
2022-11-22 18:30:00,20.3189
2022-11-23 18:30:00,20.1832
2022-11-24 18:30:00,20.1482
2022-11-27 18:30:00,19.9914
2022-11-28 18:30:00,19.6762
2022-11-29 18:30:00,20.4938
2022-11-30 18:30:00,20.3481
2022-12-01 18:30:00,20.3845
2022-12-04 18:30:00,20.4037
2022-12-05 18:30:00,19.9406
2022-12-06 18:30:00,19.8586
2022-12-07 18:30:00,20.0943
2022-12-08 18:30:00,20.1326
2022-12-11 18:30:00,20.1239
2022-12-12 18:30:00,20.3464
2022-12-13 18:30:00,20.2863
2022-12-14 18:30:00,19.6613
2022-12-15 18:30:00,19.4494
2022-12-18 18:30:00,19.168
2022-12-19 18:30:00,19.167
2022-12-20 18:30:00,19.5622
2022-12-21 18:30:00,18.9662
2022-12-22 18:30:00,19.0283
2022-12-25 18:30:00,19.0003
2022-12-26 18:30:00,18.7534
2022-12-27 18:30:00,18.5062
2022-12-28 18:30:00,18.8289
2022-12-29 18:30:00,19.0558
2023-01-01 18:30:00,19.2228
2023-01-02 18:30:00,19.3318
2023-01-03 18:30:00,19.0666
2023-01-04 18:30:00,18.996
2023-01-05 18:30:00,18.7611
2023-01-08 18:30:00,19.1747
2023-01-09 18:30:00,19.1704
2023-01-10 18:30:00,19.2555
2023-01-11 18:30:00,19.4703
2023-01-12 18:30:00,19.4405
2023-01-15 18:30:00,19.6659
2023-01-16 18:30:00,19.7446
2023-01-17 18:30:00,19.8104
2023-01-18 18:30:00,19.4811
2023-01-19 18:30:00,19.3452
2023-01-22 18:30:00,19.7226
2023-01-23 18:30:00,20.1147
2023-01-24 18:30:00,19.871
2023-01-26 18:30:00,20.2667
2023-01-29 18:30:00,20.3893
2023-01-30 18:30:00,20.3089
2023-01-31 18:30:00,20.4779
2023-02-01 18:30:00,21.2502
2023-02-02 18:30:00,21.326
2023-02-05 18:30:00,21.4375
2023-02-06 18:30:00,21.5576
2023-02-07 18:30:00,21.8233
2023-02-08 18:30:00,21.7558
2023-02-09 18:30:00,21.3048
2023-02-12 18:30:00,21.2564
2023-02-13 18:30:00,21.4794
2023-02-14 18:30:00,21.5236
2023-02-15 18:30:00,21.7338
2023-02-16 18:30:00,21.3392
2023-02-19 18:30:00,21.3959
2023-02-20 18:30:00,21.3392
2023-02-21 18:30:00,20.9631
2023-02-22 18:30:00,21.0598
2023-02-23 18:30:00,21.0787
2023-02-26 18:30:00,20.9757
2023-02-27 18:30:00,20.9211
2023-02-28 18:30:00,21.0093
2023-03-01 18:30:00,20.8603
2023-03-02 18:30:00,20.8099
2023-03-05 18:30:00,21.1542
2023-03-07 18:30:00,20.9949
2023-03-08 18:30:00,20.9257
2023-03-09 18:30:00,20.75
2023-03-12 18:30:00,20.4699
2023-03-13 18:30:00,20.681
2023-03-14 18:30:00,21.0395
2023-03-15 18:30:00,21.3021
2023-03-16 18:30:00,21.5379
2023-03-19 18:30:00,21.5021
2023-03-20 18:30:00,21.5528
2023-03-21 18:30:00,21.614
2023-03-22 18:30:00,21.6942
2023-03-23 18:30:00,21.6857
2023-03-26 18:30:00,21.8887
2023-03-27 18:30:00,21.6619
2023-03-28 18:30:00,22.0243
2023-03-30 18:30:00,22.3209
2023-04-02 18:30:00,22.3823
2023-04-04 18:30:00,22.219
2023-04-05 18:30:00,21.9879
2023-04-09 18:30:00,22.1637
2023-04-10 18:30:00,22.2675
2023-04-11 18:30:00,22.1065
2023-04-12 18:30:00,21.9474
2023-04-16 18:30:00,22.1954
2023-04-17 18:30:00,22.4074
2023-04-18 18:30:00,22.1845
2023-04-19 18:30:00,22.1547
2023-04-20 18:30:00,22.1376
2023-04-23 18:30:00,22.1671
2023-04-24 18:30:00,22.0927
2023-04-25 18:30:00,22.0481
2023-04-26 18:30:00,22.0289
2023-04-27 18:30:00,22.2306
2023-05-01 18:30:00,22.4726
2023-05-02 18:30:00,22.2834
2023-05-03 18:30:00,22.1366
2023-05-04 18:30:00,22.1642
2023-05-07 18:30:00,22.3936
2023-05-08 18:30:00,22.4297
2023-05-09 18:30:00,22.3998
2023-05-10 18:30:00,22.7465
2023-05-11 18:30:00,22.8273
2023-05-14 18:30:00,22.7653
2023-05-15 18:30:00,22.7951
2023-05-16 18:30:00,22.8845
2023-05-17 18:30:00,23.2533
2023-05-18 18:30:00,23.7866
2023-05-21 18:30:00,23.6774
2023-05-22 18:30:00,23.7456
2023-05-23 18:30:00,23.4379
2023-05-24 18:30:00,23.7885
2023-05-25 18:30:00,23.8696
2023-05-28 18:30:00,24.6025
2023-05-29 18:30:00,24.7736
2023-05-30 18:30:00,24.5446
2023-05-31 18:30:00,24.3669
2023-06-01 18:30:00,24.7121
2023-06-04 18:30:00,24.839
2023-06-05 18:30:00,24.8842
2023-06-06 18:30:00,24.8479
2023-06-07 18:30:00,24.5038
2023-06-08 18:30:00,24.7097
2023-06-11 18:30:00,24.975
2023-06-12 18:30:00,25.3721
2023-06-13 18:30:00,25.433
2023-06-14 18:30:00,25.4109
2023-06-15 18:30:00,25.813
2023-06-18 18:30:00,25.6785
2023-06-19 18:30:00,25.5752
2023-06-20 18:30:00,25.6237
2023-06-21 18:30:00,25.2976
2023-06-22 18:30:00,25.376
2023-06-25 18:30:00,25.3078
2023-06-26 18:30:00,25.1142
2023-06-27 18:30:00,25.2993
2023-06-29 18:30:00,25.5296
2023-07-02 18:30:00,25.8335
2023-07-03 18:30:00,25.8294
2023-07-04 18:30:00,25.7473
2023-07-05 18:30:00,25.8956
2023-07-06 18:30:00,25.8427
2023-07-09 18:30:00,25.7746
2023-07-10 18:30:00,25.8254
2023-07-11 18:30:00,25.8953
2023-07-12 18:30:00,26.1943
2023-07-13 18:30:00,26.5316
2023-07-16 18:30:00,26.508
2023-07-17 18:30:00,26.648
2023-07-18 18:30:00,27.0004
2023-07-19 18:30:00,26.7196
2023-07-20 18:30:00,26.3449
2023-07-23 18:30:00,26.2225
2023-07-24 18:30:00,26.3282
2023-07-25 18:30:00,26.5504
2023-07-26 18:30:00,26.7512
2023-07-27 18:30:00,26.8253
2023-07-30 18:30:00,26.9205
2023-07-31 18:30:00,26.9246
2023-08-01 18:30:00,26.5787
2023-08-02 18:30:00,26.379
2023-08-03 18:30:00,26.5298
2023-08-06 18:30:00,26.3382
2023-08-07 18:30:00,26.2765
2023-08-08 18:30:00,26.2828
2023-08-09 18:30:00,26.1785
2023-08-10 18:30:00,26.1257
2023-08-13 18:30:00,25.8604
2023-08-15 18:30:00,25.8647
2023-08-16 18:30:00,25.689
2023-08-17 18:30:00,25.3827
2023-08-20 18:30:00,25.6192
2023-08-21 18:30:00,25.8538
2023-08-22 18:30:00,25.7628
2023-08-23 18:30:00,26.1815
2023-08-24 18:30:00,25.6758
2023-08-27 18:30:00,25.83
2023-08-28 18:30:00,25.9443
2023-08-29 18:30:00,26.3169
2023-08-30 18:30:00,26.4481
2023-08-31 18:30:00,26.6113
2023-09-03 18:30:00,26.6429
2023-09-04 18:30:00,26.5961
2023-09-05 18:30:00,26.5748
2023-09-06 18:30:00,26.3986
2023-09-07 18:30:00,26.25
2023-09-10 18:30:00,26.4471
2023-09-11 18:30:00,26.5108
2023-09-12 18:30:00,26.3343
2023-09-13 18:30:00,26.4575
2023-09-14 18:30:00,26.6234
2023-09-17 18:30:00,26.3784
2023-09-19 18:30:00,26.3697
2023-09-20 18:30:00,26.0035
2023-09-21 18:30:00,25.7096
2023-09-24 18:30:00,25.6454
2023-09-25 18:30:00,25.6432
2023-09-26 18:30:00,25.577
2023-09-28 18:30:00,25.7516
2023-10-02 18:30:00,25.6169
2023-10-03 18:30:00,25.3012
2023-10-04 18:30:00,25.6039
2023-10-05 18:30:00,25.5358
2023-10-08 18:30:00,25.5231
2023-10-09 18:30:00,26.0374
2023-10-10 18:30:00,26.1241
2023-10-11 18:30:00,26.3888
2023-10-12 18:30:00,26.0899
2023-10-15 18:30:00,25.9837
2023-10-16 18:30:00,26.0769
2023-10-17 18:30:00,25.9729
2023-10-18 18:30:00,25.7649
2023-10-19 18:30:00,25.5059
2023-10-22 18:30:00,25.0535
2023-10-24 18:30:00,25.3846
2023-10-25 18:30:00,24.9065
2023-10-26 18:30:00,24.8809
2023-10-29 18:30:00,24.8466
2023-10-30 18:30:00,24.8805
2023-10-31 18:30:00,24.9805
2023-11-01 18:30:00,25.627
2023-11-02 18:30:00,25.7821
2023-11-05 18:30:00,26.2266
2023-11-06 18:30:00,26.1818
2023-11-07 18:30:00,26.3902
2023-11-08 18:30:00,26.4263
2023-11-09 18:30:00,26.2324
2023-11-12 18:30:00,26.6857
2023-11-14 18:30:00,27.2966
2023-11-15 18:30:00,27.2475
2023-11-16 18:30:00,27.3389
2023-11-19 18:30:00,27.3897
2023-11-20 18:30:00,27.7733
2023-11-21 18:30:00,27.6047
2023-11-22 18:30:00,27.7347
2023-11-23 18:30:00,27.7133
2023-11-27 18:30:00,27.6082
2023-11-28 18:30:00,27.7894
2023-11-29 18:30:00,27.721
2023-11-30 18:30:00,27.6697
2023-12-03 18:30:00,27.6949
2023-12-04 18:30:00,27.4941
2023-12-05 18:30:00,27.6689
2023-12-06 18:30:00,27.4896
2023-12-07 18:30:00,27.7519
2023-12-10 18:30:00,27.8219
2023-12-11 18:30:00,28.1441
2023-12-12 18:30:00,28.3125
2023-12-13 18:30:00,28.7692
2023-12-14 18:30:00,28.6986
2023-12-17 18:30:00,28.8029
2023-12-18 18:30:00,28.8796
2023-12-19 18:30:00,28.8666
2023-12-20 18:30:00,28.8003
2023-12-21 18:30:00,28.8792
2023-12-25 18:30:00,29.0537
2023-12-26 18:30:00,29.2243
2023-12-27 18:30:00,29.2755
2023-12-28 18:30:00,29.1642
2023-12-31 18:30:00,29.2513
